IntersectionId,Url,Borough,TrafficSignal,Lat,Long,PanoramaId,ImageDate
AXkw5eVd2iuwklCl-rXc,Brooklyn_8399,Brooklyn,,40.6785499997827,-73.9298110002774,C5hRnpZUHtMT08VrUW6B4Q,2018-08
AXkw5eVp2iuwklCl-rXd,Brooklyn_8901,Brooklyn,,40.6909739998503,-73.9483309999756,hyCtqlGw3Dz4r3x0O25tWA,2020-11
AXkw5eW62iuwklCl-rXh,Brooklyn_8903,Brooklyn,,40.6902889997376,-73.9543260003446,hXVajkSLkeARGmtvqK7ftQ,2020-11
AXkw5eWC2iuwklCl-rXe,Brooklyn_8400,Brooklyn,,40.6771120000188,-73.9033549997334,S8mphK8rEPplrYd2iTzrZQ,2019-11
AXkw5eWX2iuwklCl-rXf,Brooklyn_8902,Brooklyn,,40.6905969995519,-73.9516120001936,45-enmEdLHsEKNYGVJy-_A,2020-11
AXkw5eWm2iuwklCl-rXg,Brooklyn_8401,Brooklyn,,40.6770654996731,-73.9024301998938,WCM06uGykT17po3dnktk4Q,2019-05
AXkw5eXO2iuwklCl-rXi,Brooklyn_8402,Brooklyn,,40.6618539996624,-73.9136040002244,lqV4NqmsyPKptOX6BXJKTw,2019-05
AXkw5eXV2iuwklCl-rXj,Brooklyn_8904,Brooklyn,,40.6926237000238,-73.9339815001461,BBzniJmyc-aU50d274gJvw,2020-10
AXkw5eXt2iuwklCl-rXk,Brooklyn_8403,Brooklyn,,40.6572470003488,-73.9124229997216,hrrDctbt2F0EdDIQKZ01LQ,2019-05
AXkw5eYC2iuwklCl-rXl,Brooklyn_8905,Brooklyn,,40.6916249003689,-73.942654200431,DnCBeMaKQd-9-wvrw1NPVA,2011-06
AXkw5eYN2iuwklCl-rXm,Brooklyn_8404,Brooklyn,,40.6587830001354,-73.9128169999046,BKNKtz50t1frmgVUbt_4eg,2019-05
AXkw5eYh2iuwklCl-rXn,Brooklyn_8906,Brooklyn,,40.6912999995953,-73.9454959996406,G_GEb3yAcG_oOQRXmn365g,2020-11
AXkw5eYy2iuwklCl-rXo,Brooklyn_8405,Brooklyn,,40.6689880003959,-73.9154299998945,7iFildl70TOV_qzDAIRkWQ,2019-05
AXkw5eZD2iuwklCl-rXp,Brooklyn_8907,Brooklyn,,40.6454050001407,-73.9117280000471,zwovkz7ygPkiJlgUhozpVQ,2020-10
AXkw5eZY2iuwklCl-rXq,Brooklyn_8406,Brooklyn,,40.660318999922,-73.9132100000414,ZgGxXcsRBfES0awNx5gMwg,2019-05
AXkw5eZu2iuwklCl-rXr,Brooklyn_8908,Brooklyn,,40.6915557002354,-73.9367607002461,c95QgoywAKr8DdGBURasxA,2020-11
AXkw5e_L2iuwklCl-rZs,Brooklyn_8972,Brooklyn,,40.6549759999425,-73.9365479997903,byARmGNjZXP2cVUYPQFOcA,2020-11
AXkw5e__2iuwklCl-rZv,Brooklyn_8473,Brooklyn,,40.7041139996614,-73.9158680003079,fnrM7iItO7pOCArmVLMzcQ,2020-10
AXkw5e_d2iuwklCl-rZt,Brooklyn_8472,Brooklyn,,40.698487000075,-73.9214209002543,dJgPVmxmjzasBEQ8KVO9qA,2020-10
AXkw5e_v2iuwklCl-rZu,Brooklyn_8973,Brooklyn,,40.6553360003562,-73.9307680003429,mQ8r6Bp2b1vNi2_fWtwQVw,2019-10
AXkw5ea42iuwklCl-rXv,Brooklyn_8910,Brooklyn,,40.6912187998078,-73.939682500447,I8blOlwyEkhVwu2UeEdr4Q,2020-11
AXkw5eaE2iuwklCl-rXs,Brooklyn_8407,Brooklyn,,40.6664680001981,-73.914785999874,f67QDiQOfIl4-3RDCDRc1w,2011-06
AXkw5eaM2iuwklCl-rXt,Brooklyn_8909,Brooklyn,,40.6922280001222,-73.9309069995583,fzLZ976SDRxPlj2tDhlWUg,2020-10
AXkw5eap2iuwklCl-rXu,Brooklyn_8408,Brooklyn,,40.7005088001411,-73.9624586001842,A-aVsgDFLFQCVK_6PPEkHA,2019-07
AXkw5ebN2iuwklCl-rXw,Brooklyn_8409,Brooklyn,,40.7036390002397,-73.9576160000783,BVBOI-9230u5NaeDUwaJLQ,2020-11
AXkw5ebY2iuwklCl-rXx,Brooklyn_8911,Brooklyn,,40.6902420002681,-73.9481850004374,C4jcMj3hhuCeT5AKLemh-w,2020-11
AXkw5ebv2iuwklCl-rXy,Brooklyn_8410,Brooklyn,,40.7048759997277,-73.9557040000395,hbrVeupcn7kS-tdbu3CcWw,2019-07
AXkw5ec12iuwklCl-rX1,Brooklyn_8913,Brooklyn,,40.6867249999588,-73.9790593000466,LOiD1Bl_qR4ztyKSdK3KqQ,2020-11
AXkw5ec72iuwklCl-rX2,Brooklyn_8412,Brooklyn,,40.7078204997163,-73.9517181004099,YnFX0vD_xGEYzyC8bRrozQ,2019-07
AXkw5ecU2iuwklCl-rXz,Brooklyn_8912,Brooklyn,,40.6898639999237,-73.9514639996638,fpJlCBne1oQO_tQ0bOkgOg,2020-11
AXkw5ecc2iuwklCl-rX0,Brooklyn_8411,Brooklyn,,40.7084284998754,-73.9513365000794,YBaDU3K9Xdpi4aQgskU6tQ,2019-07
AXkw5ed-2iuwklCl-rX6,Brooklyn_8414,Brooklyn,,40.7090045003575,-73.9507935002198,z1oDGGdxP-ZTIxWvhvTzhw,2020-11
AXkw5edT2iuwklCl-rX3,Brooklyn_8914,Brooklyn,,40.686918999912,-73.9773609996104,FJxyLTCjfH3fBh7D3eJDBw,2020-11
AXkw5edf2iuwklCl-rX4,Brooklyn_8413,Brooklyn,,40.7072208002998,-73.9520835003532,TnrqLhSCTLXg7JmLEGn4oQ,2020-11
AXkw5edy2iuwklCl-rX5,Brooklyn_8915,Brooklyn,,40.6883260000449,-73.9648099999815,BY_vwm9JnzPEpkj6gv7khA,2020-11
AXkw5eea2iuwklCl-rX7,Brooklyn_8916,Brooklyn,,40.6893388003454,-73.9560652001488,7yz2K0zOKF-ikp7pzXEP6w,2020-11
AXkw5eef2iuwklCl-rX8,Brooklyn_8415,Brooklyn,,40.7017110003624,-73.9605398003715,5pNOvezmuQ8pmcle-RJmRg,2018-06
AXkw5efB2iuwklCl-rX9,Brooklyn_8416,Brooklyn,,40.7009312998397,-73.9618635997253,-nQxH4ocgE2OpfMULpecnQ,2019-07
AXkw5efH2iuwklCl-rX-,Brooklyn_8917,Brooklyn,,40.6870860004186,-73.9755899997786,6NVsI4PeSXQNtbBQ1qEESw,2018-07
AXkw5efm2iuwklCl-rX_,Brooklyn_8417,Brooklyn,,40.7019460004076,-73.9557240000625,OhZ9TFIA5nMoLduK0xjU4w,2020-11
AXkw5efp2iuwklCl-rYA,Brooklyn_8918,Brooklyn,,40.6873029996338,-73.973648000155,9qKt8yf1OCeoCnO0i0Jc-A,2020-11
AXkw5egF2iuwklCl-rYB,Brooklyn_8418,Brooklyn,,40.7031809998034,-73.9538120000237,LivNqEn429MLONtUPlfSBA,2020-11
AXkw5egL2iuwklCl-rYC,Brooklyn_8919,Brooklyn,,40.6871909998648,-73.9746159998285,13FEi2q1rELrzOdPBSBp8Q,2020-11
AXkw5egq2iuwklCl-rYD,Brooklyn_8419,Brooklyn,,40.699284900178,-73.9598217996363,aai_pRzl3lpRDrHSG4rq2A,2020-11
AXkw5egt2iuwklCl-rYE,Brooklyn_8920,Brooklyn,,40.6918926995885,-73.9338354997085,9d48KMb1TCaUroX595rtiA,2020-11
AXkw5eh32iuwklCl-rYI,Brooklyn_8421,Brooklyn,,40.6773568998011,-74.0044617996723,KE-VFUKPZDjFjE-bp82nEg,2019-11
AXkw5ehP2iuwklCl-rYF,Brooklyn_8420,Brooklyn,,40.6996679996785,-73.9592380002335,muZtctOQv8HXnPzXek2-OQ,2020-11
AXkw5ehT2iuwklCl-rYG,Brooklyn_8921,Brooklyn,,40.690892700238,-73.9425095004131,H-iooDl-aHTfWqfeh2v8dw,2020-11
AXkw5ehw2iuwklCl-rYH,Brooklyn_8922,Brooklyn,,40.6905669999671,-73.9453490000563,a27v6WsBdkzuYnZNdZ32bg,2020-11
AXkw5ei42iuwklCl-rYM,Brooklyn_8423,Brooklyn,,40.6873085997121,-74.000043899906,uSRQl7qH3IE7z-6seTfBqw,2020-11
AXkw5eiS2iuwklCl-rYJ,Brooklyn_8923,Brooklyn,,40.6878679996086,-73.9687849998278,9iF3VtYYD7zKPNJLibY4aQ,2020-11
AXkw5eiW2iuwklCl-rYK,Brooklyn_8422,Brooklyn,,40.693441899624,-73.9967035003662,cEjvQgOYaPXNj9TcLDTQhQ,2020-11
AXkw5eiz2iuwklCl-rYL,Brooklyn_8924,Brooklyn,,40.6882090000454,-73.9658219998853,PcQsLtTK6SRaiQ4q1rROUw,2020-11
AXkw5ej92iuwklCl-rYQ,Brooklyn_8425,Brooklyn,,40.6741424997766,-74.0060009003212,MLiyX1TRjYLhddF6XkGieA,2019-07
AXkw5ejQ2iuwklCl-rYN,Brooklyn_8925,Brooklyn,,40.6880879998614,-73.9668210000891,pgwvQmSr0X7gaL_bSNHyHA,2020-11
AXkw5ejb2iuwklCl-rYO,Brooklyn_8424,Brooklyn,,40.6871982996619,-73.9997123000825,hlXvuyZLF7-aevVCDljBoQ,2020-11
AXkw5ejy2iuwklCl-rYP,Brooklyn_8926,Brooklyn,,40.5950499002328,-73.9810878998866,iPb0cHWhp3WlS0kJOauryQ,2019-11
AXkw5ekV2iuwklCl-rYR,Brooklyn_8927,Brooklyn,,40.5950439997808,-73.9820320000767,aCMk3pjC-px2C_apodkCPQ,2019-11
AXkw5eke2iuwklCl-rYS,Brooklyn_8426,Brooklyn,,40.6963743999586,-73.9953126997213,QjBnS1DMDFYgLQfRLc4g5w,2020-11
AXkw5el32iuwklCl-rYV,Brooklyn_8428,Brooklyn,,40.7004856003302,-73.9933589000931,G5wrVvxMZIxo76cPg2118Q,2019-05
AXkw5el32iuwklCl-rYW,Brooklyn_8929,Brooklyn,,40.5950906997761,-73.9772398996017,dIFuDbZEE3fk_PfbIMIM5g,2018-05
AXkw5elD2iuwklCl-rYT,Brooklyn_8928,Brooklyn,,40.5950965004032,-73.9762199002282,CoYEInaZ4WV6Pvqw8WW88w,2019-11
AXkw5elJ2iuwklCl-rYU,Brooklyn_8427,Brooklyn,,40.6786480996302,-74.0038413996608,-CGnu6Ml6_MiNPmcMHetJA,2014-09
AXkw5emm2iuwklCl-rYX,Brooklyn_8429,Brooklyn,,40.6760698998061,-74.0050803003156,yuLEg68M7UcmOeWsIFDi-g,2020-11
AXkw5en82iuwklCl-rYb,Brooklyn_8431,Brooklyn,,40.678014899568,-74.0041458003884,bFaRfDXfAGofQQrTKujGug,2020-11
AXkw5enD2iuwklCl-rYY,Brooklyn_8930,Brooklyn,,40.5950832003295,-73.9782258002804,LpSUrI2kzTpp5nE_V6KW-Q,2014-10
AXkw5enT2iuwklCl-rYZ,Brooklyn_8430,Brooklyn,,40.6952262004289,-73.9958525996178,WGZECEdobMuwEolWunXbUQ,2020-11
AXkw5enj2iuwklCl-rYa,Brooklyn_8931,Brooklyn,,40.5950617002374,-73.9791951003735,db6oceL7pGhhQiq-ZEnDDQ,2019-11
AXkw5eoG2iuwklCl-rYc,Brooklyn_8932,Brooklyn,,40.5950557997854,-73.9801429003745,lbbub81HtauVshTzNPx6NA,2014-09
AXkw5eoj2iuwklCl-rYd,Brooklyn_8432,Brooklyn,,40.6991850997126,-73.9939808001737,NDo_HLfc3gxhn81uCXH4zQ,2020-11
AXkw5eos2iuwklCl-rYe,Brooklyn_8933,Brooklyn,,40.5965980003975,-73.9741239996229,tcSACarAZLha08H-qJz6dA,2019-10
AXkw5epF2iuwklCl-rYf,Brooklyn_8433,Brooklyn,,40.6905202001471,-73.9980949997844,kkEb-X_izD0T49Ocbyikug,2020-11
AXkw5epK2iuwklCl-rYg,Brooklyn_8934,Brooklyn,,40.5940170000845,-73.97465199969,TlX638aqjLupLQySlBs5Tw,2019-11
AXkw5epn2iuwklCl-rYh,Brooklyn_8935,Brooklyn,,40.5960120003536,-73.9751459999879,oBBpD7YBtp94dOqIy244Vw,2019-11
AXkw5epv2iuwklCl-rYi,Brooklyn_8434,Brooklyn,,40.6958920998406,-73.9955394997481,hQ7faubFTZB2xZnSbeYQvA,2020-11
AXkw5eq-2iuwklCl-rYm,Brooklyn_8436,Brooklyn,,40.7011344998573,-73.993048599813,Bp54U_WF77Dw2fhqmgpbbQ,2019-05
AXkw5eq52iuwklCl-rYl,Brooklyn_8937,Brooklyn,,40.6627620001663,-73.9442079995995,0tlhKbGWlHwfIEP2gABLuw,2020-11
AXkw5eqI2iuwklCl-rYj,Brooklyn_8936,Brooklyn,,40.5961209999842,-73.9764119999138,OHIh9Jkp5Xc6TqnEwALJmQ,2019-11
AXkw5eqV2iuwklCl-rYk,Brooklyn_8435,Brooklyn,,40.6985343997428,-73.9942918999512,Ok49BbxPSwSohb6EBdA4EQ,2020-11
AXkw5er92iuwklCl-rYp,Brooklyn_8939,Brooklyn,,40.5782503000114,-73.9407512997327,G3Mdf7XHsbirxevD0fDavA,2011-08
AXkw5erb2iuwklCl-rYn,Brooklyn_8938,Brooklyn,,40.5926043998732,-73.9644928001026,P_9-PLZ0EaCXRGu2GyYnPw,2019-10
AXkw5eri2iuwklCl-rYo,Brooklyn_8437,Brooklyn,,40.6833356997828,-74.0019608003506,0HVW0Stqh_b457egbELZZQ,2019-07
AXkw5esN2iuwklCl-rYq,Brooklyn_8438,Brooklyn,,40.6832344999722,-74.0016074000614,uvlFZ44fQyAyEK-IrKx4zg,2019-11
AXkw5esf2iuwklCl-rYr,Brooklyn_8940,Brooklyn,,40.5781845002145,-73.9407383000325,G3Mdf7XHsbirxevD0fDavA,2011-08
AXkw5esw2iuwklCl-rYs,Brooklyn_8439,Brooklyn,,40.6806640001436,-74.0032890000872,iJO8ONk-8auwEYEsjuG72A,2019-05
AXkw5etB2iuwklCl-rYt,Brooklyn_8941,Brooklyn,,40.5808130998448,-73.9412360001413,6qt-FmCtAOF-2Z78sEXYaw,2019-10
AXkw5etT2iuwklCl-rYu,Brooklyn_8440,Brooklyn,,40.6805589997981,-74.0028939998581,PCQRIldfqaK6LDizML-HvQ,2019-07
AXkw5etn2iuwklCl-rYv,Brooklyn_8942,Brooklyn,,40.6290889995577,-73.9768500003272,Qr2BSTPVrTi28bfOZi_B5w,2020-11
AXkw5euC2iuwklCl-rYw,Brooklyn_8441,Brooklyn,,40.6945501998319,-73.9961704002437,zF4siiuba-QoG1f4GwooOA,2020-11
AXkw5eul2iuwklCl-rYx,Brooklyn_8943,Brooklyn,,40.6299790001308,-73.9749970003113,aNbwBVXWQ4casGQw9rojZQ,2020-11
AXkw5eun2iuwklCl-rYy,Brooklyn_8442,Brooklyn,,40.6846820001742,-74.0013270004407,cNEk0fzH9QBLTw_Nhsthiw,2019-10
AXkw5evI2iuwklCl-rYz,Brooklyn_8944,Brooklyn,,40.692195000399,-73.9862719995531,Ri1DqJKAmB94dm2hrH63Cw,2020-11
AXkw5evJ2iuwklCl-rY0,Brooklyn_8443,Brooklyn,,40.6845805998149,-74.0009638002392,FfgNEDhki1gGWmzEdz-pDg,2019-10
AXkw5evq2iuwklCl-rY1,Brooklyn_8945,Brooklyn,,40.7013819995797,-73.9550909996499,qZpHTW-boymez8c5-lAvSg,2020-11
AXkw5evq2iuwklCl-rY2,Brooklyn_8444,Brooklyn,,40.691850399976,-73.9974879996714,3QyGNWNTl1lcDqihSQMGVg,2020-11
AXkw5ewK2iuwklCl-rY3,Brooklyn_8445,Brooklyn,,40.6819972999355,-74.0025967001775,mtLAvajknqr-tO16lNTE_A,2019-07
AXkw5ewM2iuwklCl-rY4,Brooklyn_8946,Brooklyn,,40.7008159995588,-73.9544600002288,Wy18bFbrnmjlZybWcf-eXQ,2020-11
AXkw5ewr2iuwklCl-rY5,Brooklyn_8446,Brooklyn,,40.6818930999866,-74.0022487003172,SW1aQpz5jjnhlsHARArlCw,2017-12
AXkw5eww2iuwklCl-rY6,Brooklyn_8947,Brooklyn,,40.7030750003111,-73.9569849997579,s61KpGCbH-bzgKUln7qr0Q,2018-10
AXkw5ex62iuwklCl-rY9,Brooklyn_8949,Brooklyn,,40.7058980000927,-73.9601380003684,o0jEhthcGOa0DspTFegaVw,2020-11
AXkw5ex92iuwklCl-rY-,Brooklyn_8448,Brooklyn,,40.6839099996468,-74.0012845002794,knQkYLiPhnHcr7h6LsBc8w,2020-11
AXkw5exV2iuwklCl-rY7,Brooklyn_8447,Brooklyn,,40.6840093999139,-74.0016409996324,uONpNji8UrKrJN42Yvh30Q,2019-07
AXkw5exV2iuwklCl-rY8,Brooklyn_8948,Brooklyn,,40.7053320000718,-73.9595090001402,3wRnnI6AMxbx-hsnNL4--A,2020-11
AXkw5ey92iuwklCl-rZB,Brooklyn_8450,Brooklyn,,40.6884999999751,-73.9990764002556,9QNDRUpnYLMY24iQefA46g,2020-11
AXkw5eyd2iuwklCl-rY_,Brooklyn_8449,Brooklyn,,40.6886129997902,-73.9994157998992,qYdvI4al0YvNAOHzRlweog,2019-07
AXkw5eyi2iuwklCl-rZA,Brooklyn_8950,Brooklyn,,40.7025100003363,-73.9563530002907,y36DnbsMlisJcrRQ7N4jDg,2020-11
AXkw5ezC2iuwklCl-rZC,Brooklyn_8951,Brooklyn,,40.700097999723,-73.9538222999591,EnkboXhWHUA1f5nv8brR9w,2018-10
AXkw5ezh2iuwklCl-rZD,Brooklyn_8451,Brooklyn,,40.6767121002833,-74.0047716997541,wZVkLoVKBlYYIJScMCHSUg,2019-11
AXkw5ezp2iuwklCl-rZE,Brooklyn_8952,Brooklyn,,40.705181000303,-73.9593380003484,BEsaJsDbtXHjCYG4-2oMFg,2020-11
AXkw5f-8LVwDtjXR1g_k,Brooklyn_9076,Brooklyn,,40.6657456998042,-73.8744175996924,CyIp3ChsEtd-BDu1HCYQaA,2019-11
AXkw5f-bLVwDtjXR1g_i,Brooklyn_9075,Brooklyn,,40.6604734998522,-73.8866588997884,nrk_iDHpCy8gv19t86TN3g,2018-08
AXkw5f-jLVwDtjXR1g_j,Brooklyn_9573,Brooklyn,,40.7259729995544,-73.9407379996589,TPG2YGPc-L9Rcv8KdpXtSA,2020-11
AXkw5f01LVwDtjXR1g_R,Brooklyn_9058,Brooklyn,,40.6697379999088,-73.931032999973,wGNmnUJucbm21ReFhFJs-Q,2020-11
AXkw5f0J2iuwklCl-rcR,Brooklyn_9555,Brooklyn,,40.6976184995941,-73.9295474998172,T9cmfNCoghoKEwdDQsYu3Q,2020-10
AXkw5f0QLVwDtjXR1g_Q,Brooklyn_9057,Brooklyn,,40.6736939997783,-73.9671910000646,3spQDmPuAGSyMwqDbKiejg,2020-10
AXkw5f0s2iuwklCl-rcS,Brooklyn_9556,Brooklyn,,40.694117,-73.9601580003913,BkLOo3Iojmd2eRPpPMIZSQ,2020-11
AXkw5f1L2iuwklCl-rcT,Brooklyn_9557,Brooklyn,,40.6960310999553,-73.9435253997773,g3yWr7VXPGntwyWlg1fSfQ,2020-11
AXkw5f1YLVwDtjXR1g_S,Brooklyn_9059,Brooklyn,,40.6727729995743,-73.962788000266,MdaS9MbDfVesyWI_SBCNGw,2020-11
AXkw5f1v2iuwklCl-rcU,Brooklyn_9558,Brooklyn,,40.6957025002702,-73.9463748998817,oyiCwp2eb6_9ttekfIamPw,2020-11
AXkw5f2DLVwDtjXR1g_T,Brooklyn_9060,Brooklyn,,40.6725999996903,-73.9627539995973,cOCaw485wTTzReO-Zi_UBw,2020-11
AXkw5f2b2iuwklCl-rcV,Brooklyn_9559,Brooklyn,,40.6971179998959,-73.9340079995695,bGwkV8XkomYOefXSFlJyDQ,2020-10
AXkw5f2jLVwDtjXR1g_U,Brooklyn_9061,Brooklyn,,40.6615690000094,-73.9507239997127,d4pghygg0_iWIbw2nlmLhQ,2020-11
AXkw5f3A2iuwklCl-rcW,Brooklyn_9560,Brooklyn,,40.6931349996805,-73.9698310004003,7lZFwjoBauAN4waC4MQLPw,2020-11
AXkw5f3FLVwDtjXR1g_V,Brooklyn_9062,Brooklyn,,40.6605040003594,-73.9628139996663,qNlW7ko-etgO7C6vxPI6pw,2020-10
AXkw5f3l2iuwklCl-rcX,Brooklyn_9561,Brooklyn,,40.694790999605,-73.9543070003677,YNDFWtdush0fy7smi7P3yA,2016-11
AXkw5f4FLVwDtjXR1g_W,Brooklyn_9063,Brooklyn,,40.6613879997564,-73.9536149999323,JN9c-_D9udGi_wtNUNlKRw,2020-11
AXkw5f4G2iuwklCl-rcY,Brooklyn_9562,Brooklyn,,40.693341000187,-73.966881000158,yYqUMZ00kTArcF0RkDcMyQ,2020-11
AXkw5f4r2iuwklCl-rcZ,Brooklyn_9563,Brooklyn,,40.6932829003856,-73.9738521003941,HmnaTZp2bGKv1QQAfG7K0w,2020-11
AXkw5f4vLVwDtjXR1g_X,Brooklyn_9064,Brooklyn,,40.6609393999334,-73.9606622997253,zyrnhbyzYA_xmqRo4yFpEg,2019-06
AXkw5f50LVwDtjXR1g_Z,Brooklyn_9066,Brooklyn,,40.6637226002179,-73.8783076999404,cS1H9PcuZPZV1FGRGtw3vQ,2019-11
AXkw5f5O2iuwklCl-rca,Brooklyn_9564,Brooklyn,,40.6932299995649,-73.9678439996009,aGEcxd2l7PW-TYk58ejGmA,2020-11
AXkw5f5TLVwDtjXR1g_Y,Brooklyn_9065,Brooklyn,,40.6639680000233,-73.8784903000873,pEp89M4h5CknhFmntTkptA,2019-11
AXkw5f5y2iuwklCl-rcb,Brooklyn_9565,Brooklyn,,40.6974227999223,-73.9313131999442,HvbalDhARQD51XgEBMtnMw,2020-10
AXkw5f61LVwDtjXR1g_b,Brooklyn_9068,Brooklyn,,40.6661556998258,-73.8725681996626,aKBbt3Q47d_AXm6ghXAIRg,2019-11
AXkw5f6RLVwDtjXR1g_a,Brooklyn_9067,Brooklyn,,40.66643119994,-73.8727727001,ba7k7T7iVpzLilHsI0twVA,2019-11
AXkw5f6g2iuwklCl-rcc,Brooklyn_9566,Brooklyn,,40.6984516998861,-73.9217720000777,U3GbyhpSW34ap4XZTgu3Fw,2020-10
AXkw5f72LVwDtjXR1g_d,Brooklyn_9070,Brooklyn,,40.6575370002324,-73.8952481996446,HUHCK4KyhxCDrfw_L8WHRA,2019-07
AXkw5f7C2iuwklCl-rcd,Brooklyn_9567,Brooklyn,,40.6995673997158,-73.9111650999893,SWcOWFCv6-daFMbnuJ-k4Q,2018-07
AXkw5f7WLVwDtjXR1g_c,Brooklyn_9069,Brooklyn,,40.6579131003094,-73.8955281999664,ebj_zDeRgScGYErF9LFSVw,2019-07
AXkw5f7h2iuwklCl-rce,Brooklyn_9568,Brooklyn,,40.6227237995637,-74.0403816997556,Cx0iLfL72gX9U-pdFUOq6g,2019-07
AXkw5f8A2iuwklCl-rcf,Brooklyn_9569,Brooklyn,,40.724884999743,-73.947424999564,WsJQlRPZRX4nr1Ov4eV6Lw,2019-07
AXkw5f8QLVwDtjXR1g_e,Brooklyn_9071,Brooklyn,,40.6577420996182,-73.8943284998604,nwhDaRdtEd0PI8KPvyHHlQ,2019-07
AXkw5f8n2iuwklCl-rcg,Brooklyn_9570,Brooklyn,,40.7227736002215,-73.9537791999501,D_Xs5sueSGFoHX7OwJcsZA,2020-11
AXkw5f962iuwklCl-rci,Brooklyn_9572,Brooklyn,,40.7256160001783,-73.9444980003824,JICYAz-d5I9673XIe2ifXg,2019-07
AXkw5f96LVwDtjXR1g_h,Brooklyn_9074,Brooklyn,,40.6658015000393,-73.8733814997564,MkiqqJGshz_qsuOm_Mtfbg,2019-11
AXkw5f9BLVwDtjXR1g_f,Brooklyn_9072,Brooklyn,,40.6573667001132,-73.8940508000044,h42nzBvlPk4azRavY-r7kQ,2018-08
AXkw5f9W2iuwklCl-rch,Brooklyn_9571,Brooklyn,,40.7257079999243,-73.9435689998094,9_65GX9z7COJbuKydrzRvw,2020-11
AXkw5f9dLVwDtjXR1g_g,Brooklyn_9073,Brooklyn,,40.6660907004255,-73.8735959997555,pZtIp8Hnj1i1e6zffWWM0w,2019-11
AXkw5fA02iuwklCl-rZx,Brooklyn_8975,Brooklyn,,40.7178727995901,-73.9483300997543,qHrAMa9V3jA7DFeS17iMwQ,2020-11
AXkw5fA82iuwklCl-rZy,Brooklyn_8474,Brooklyn,,40.6983449998219,-73.9215739999401,DuGHh4rD3ztnWRtSLV49lA,2020-10
AXkw5fAR2iuwklCl-rZw,Brooklyn_8974,Brooklyn,,40.7105879996365,-73.9471040000495,g7m_NPqwocilrdEa05v7UQ,2020-11
AXkw5fB22iuwklCl-rZ1,Brooklyn_8977,Brooklyn,,40.7273839998717,-73.9518209999392,hE6H85TvKoM-65s3xk2PBg,2020-11
AXkw5fBU2iuwklCl-rZz,Brooklyn_8976,Brooklyn,,40.7174431997439,-73.9482647001557,Hn56Olz_C531Qlhk_4bp0g,2020-11
AXkw5fBc2iuwklCl-rZ0,Brooklyn_8475,Brooklyn,,40.7029530000809,-73.9170499999575,4RKw0ofYcligDaHpLRHypw,2020-10
AXkw5fCJ2iuwklCl-rZ2,Brooklyn_8476,Brooklyn,,40.6446969998667,-73.9688710001965,9pk8uyg3wwOXgQnCA0D98Q,2020-11
AXkw5fCb2iuwklCl-rZ3,Brooklyn_8978,Brooklyn,,40.707754000247,-73.9466560000743,nDofoxiFYYV8nuZO74JvAg,2020-11
AXkw5fDW2iuwklCl-rZ4,Brooklyn_8477,Brooklyn,,40.6737129997552,-73.9011489996266,_n2WVInkLv7sTCaK0qLs-w,2019-07
AXkw5fDn2iuwklCl-rZ5,Brooklyn_8979,Brooklyn,,40.7142159996687,-73.9477189996321,CeUHazxIb1-MmNBpKiXE7Q,2017-09
AXkw5fE72iuwklCl-rZ9,Brooklyn_8981,Brooklyn,,40.7034220001253,-73.9459089998005,vPgc6RO3z63rA-elHgzF0A,2020-11
AXkw5fEC2iuwklCl-rZ6,Brooklyn_8478,Brooklyn,,40.6578272995903,-73.8970857996699,8pcJ8ba3JgoOYNIpMrxaZQ,2019-07
AXkw5fEN2iuwklCl-rZ7,Brooklyn_8980,Brooklyn,,40.7070110001576,-73.9465230002363,eaO-EunST8Gdu-Psh14wWw,2020-11
AXkw5fEl2iuwklCl-rZ8,Brooklyn_8479,Brooklyn,,40.6575172996837,-73.8970065001498,BFqNcsPONMVTFjmppaN-2w,2019-05
AXkw5fFK2iuwklCl-rZ-,Brooklyn_8480,Brooklyn,,40.6640619998615,-73.898679999982,Q-CATgyMDALKMWtpE0g9AA,2019-07
AXkw5fFf2iuwklCl-rZ_,Brooklyn_8982,Brooklyn,,40.7240560001843,-73.9499239996928,R7CMLWlKMehRz0mTrV2Zcw,2020-11
AXkw5fFs2iuwklCl-raA,Brooklyn_8481,Brooklyn,,40.65983299999,-73.8975999996402,aK4mCQUia1CNObPY_uUYqQ,2019-07
AXkw5fGM2iuwklCl-raB,Brooklyn_8482,Brooklyn,,40.6609989998041,-73.8978959998005,eVoPZTv-kzrshf46QMoP-A,2019-07
AXkw5fGe2iuwklCl-raC,Brooklyn_8983,Brooklyn,,40.7257209996245,-73.9508750003809,otuyfZ4q0MqH4xpUZCzvGA,2020-11
AXkw5fGy2iuwklCl-raD,Brooklyn_8483,Brooklyn,,40.6712050001107,-73.9005069996982,frB1l9XDxTB_od3rH4YFpw,2019-07
AXkw5fH42iuwklCl-raG,Brooklyn_8985,Brooklyn,,40.7184549999983,-73.9484160002982,U0i73RghKpBWxRx3YKWHcw,2018-07
AXkw5fHW2iuwklCl-raE,Brooklyn_8984,Brooklyn,,40.7120610001151,-73.9473660004405,KjazmPS7dqV7sHwk8NvUiw,2018-01
AXkw5fHo2iuwklCl-raF,Brooklyn_8484,Brooklyn,,40.6625340004438,-73.8982899999835,s-aCnmu6ObY7-ownwCB53g,2019-07
